metabolite,super_pathway,sub_pathway,rho_gnn,rho_kernel_mkl,rho_lasso,rho_mirth,rho_ridge,rho_unigraph,rho_unitedmet,rho_xgboost,train_r2_gnn,obs_rate_gnn,coef_var_gnn,max_gene_corr_gnn,network_mapped_gnn,posterior_var_unigraph,obs_rate,coef_var,max_gene_corr,network_mapped
gamma-glutamyltryptophan,Peptide,Gamma-glutamyl Amino Acid,0.09920353908682225,0.10225870993741898,0.11878352863548607,0.10330150279045035,0.09956712888166895,0.09376909829871051,0.08030591619220384,0.135064169395018,0.37500012329031535,0.2513089005235602,0.49634542358432765,0.6043056208557326,0.0,65.07072251308901,0.25130911565674074,0.4956882127659578,0.6300474753898221,0.0
gamma-glutamyltyrosine,Peptide,Gamma-glutamyl Amino Acid,0.1308792447917308,0.18219661302178414,0.17183055704731848,0.1762647255653325,0.19568169652919554,0.15954595798221807,0.1682372353999556,0.23707782710294742,0.37500012329031535,0.7539267015706806,0.7438947149934361,0.6103064693112722,0.0,84.17084712041887,0.7539209265893653,0.7441974581629495,0.6069393121853482,0.0
gamma-glutamylvaline,Peptide,gamma-glutamyl,-0.12046387965863888,-0.11983308269361993,-0.10033631350339071,-0.12570015770959037,-0.09230097970820061,-0.14059311583219233,-0.12220328887571107,-0.08036937255152049,0.37500012329031535,0.3782722513089005,0.23019364523893418,0.9700631057207885,0.0,60.40736649214656,0.3782734311799376,0.22947416036580137,0.9676118836232988,0.0
gamma-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,0.08615548349711795,0.05442755713985387,0.05994826748210568,0.054825651549453326,0.07300324228682528,0.06505409018580174,0.07707898205728739,0.09549861496459454,0.37500012329031535,0.4044502617801047,7.887951039047312,0.10393306192200366,0.0,72.08979685863876,0.4044480398577243,10.558729437218924,0.12923214476091174,0.0
gamma-tocopherol/beta-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,-0.07984192839270032,-0.07378445323210944,-0.039218243990142045,-0.07105167803067483,-0.05991864396662668,-0.08815846178064003,-0.08602512731676339,-0.04146613983262158,0.37500012329031535,0.23167539267015708,0.10980408661017345,0.8227813106748786,0.0,50.73578324607332,0.23167302284371508,0.10987427179711118,0.812202268966392,0.0
glucarate (saccharate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.11975780451592838,-0.12420195920561096,-0.13614179449388497,-0.1205762777986721,-0.11522228363926817,-0.10820365435818233,-0.11989813459854834,-0.13855874278285127,0.37500012329031535,0.041884816753926704,0.056242439090917036,0.4798049907042097,1.0,0.0,0.04188784878719006,0.05777034833575717,0.4943618812876081,1.0
gluconate,Carbohydrate,"Nucleotide sugars, pentose metabolism",0.23660645852784673,0.24661228902854163,0.22404946463066913,0.24990899890407653,0.2002711506354395,0.21675885510998333,0.2368272755146042,0.2260385983797894,0.37500012329031535,1.0,8.930962830956874,0.20688958017265352,1.0,0.0,1.0,9.32673828450319,0.13812314110895454,1.0
glucosamine-6-phosphate,Carbohydrate,Aminosugar Metabolism,0.1034460285973021,0.11771898768659148,0.12408650082959563,0.11759836988557945,0.13284374009582087,0.10245992552116244,0.09469501743544127,0.1456537104821372,0.37500012329031535,0.2513089005235602,0.487167655076723,0.6045773920983926,1.0,0.0,0.25130911565674074,0.487669618910249,0.6269517617897541,1.0
glucose,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.23651215744579768,0.2510565444323334,0.263866300418605,0.24695257568698273,0.27867028697045254,0.27898266721331305,0.20441854440340584,0.2851034738687433,0.37500012329031535,1.0,3.766367219277441,0.22844745535722613,1.0,0.0,1.0,4.391297140502973,0.1917403805814466,1.0
glucose 1-phosphate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.07814716502603829,0.08862584652007684,0.07765621879602348,0.08068003414423353,0.0929207857348868,0.07058219121908395,0.0730168859379186,0.07108670824151361,0.37500012329031535,0.2094240837696335,1.4798283690762895,0.3129159856020721,1.0,0.0,0.20941998279337928,1.4755139750775879,0.31638444501161017,1.0
glucose 6-phosphate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.2569291901767309,0.28827908041889133,0.23433222441169588,0.28962345340273304,0.2865484617848387,0.2324899173126847,0.15997003509718732,0.2679031475969818,0.37500012329031535,1.0,4.296728375108051,0.186526120947991,0.0,79.32402513089006,1.0,4.20852593464415,0.16669155270568994,0.0
glucuronate,Carbohydrate,Aminosugar Metabolism,-0.13683196380840199,-0.09468047881454612,-0.10391779323217047,-0.10275523929635216,-0.09086558178472123,-0.14105297483395005,-0.14347412934309167,-0.11314658145848765,0.37500012329031535,0.4018324607329843,0.514478709021791,0.5849260267163814,1.0,0.0,0.40183622892509985,0.5147314685674806,0.5899652014224173,1.0
glutamate,Amino acid,Glutamate Metabolism,0.05258608710543702,0.0773399623980897,0.026043211892163194,0.07447073906077056,0.07138863878183674,0.07494774804491348,0.11574638690453687,0.09313544231762357,0.37500012329031535,0.8167539267015707,4.037199998750526,0.2961923932134415,1.0,0.0,0.8167520577320646,4.209238678231112,0.2437185441663098,1.0
"glutamate, gamma-methyl ester",Amino Acid,Glutamate Metabolism,0.011075198217386695,0.04679530647098464,0.054173926385539896,0.046402949205423205,0.02954256076617602,-0.005229121252206053,0.01688128323442394,0.026673739657694488,0.37500012329031535,0.5562827225130891,22.183876716923017,0.17289662324360294,0.0,55.25755497382199,0.5562746382115387,27.84675639517798,0.13454035670291264,0.0
glutamine,Amino acid,Glutamate Metabolism,-0.014469575539331845,0.02044043406374333,0.04908706438877472,0.019509411359221535,0.014823549532616885,-0.015139498172829939,-0.030603132611742634,0.0446159948637378,0.37500012329031535,0.7198952879581152,2.531717129344292,0.3284135094420098,1.0,0.0,0.7198877717426199,2.555830365044827,0.3229598982622493,1.0
glutamine conjugate of C6H10O2 (1),,,-0.040960065579534376,-0.014463787353453795,0.005346092563179349,-0.012699338765079409,-0.013080857021494825,-0.036282496793989295,-0.03205214830009118,-0.018521341930443993,0.37500012329031535,0.06806282722513088,0.08048609247183289,0.5844442227595281,0.0,64.93541256544506,0.06806117338880542,0.08018392301302577,0.5780999253255403,0.0
glutamine conjugate of C6H10O2 (2),,,-0.03215338676521334,-0.018057737857209932,-0.009551801255455442,-0.014013187602049584,-0.01966294693888493,-0.03024013992210053,-0.031388571611207325,-0.001271981264249689,0.37500012329031535,0.06806282722513088,0.07215250169817095,0.5846250849760439,0.0,72.6420827225131,0.06806117338880542,0.07165715707310816,0.5791446310537992,0.0
glutamine conjugate of C7H12O2,,,-0.03996339738358373,-0.014159708247642218,0.0006112824206481343,-0.011927976314491665,-0.013554531514682487,-0.03632383688063114,-0.031308639069964,-0.004738251530137406,0.37500012329031535,0.06806282722513088,0.09991100122328062,0.5833487636197544,0.0,69.95651204188479,0.06806117338880542,0.09975632176121203,0.5771925268303082,0.0
glutamine-isoleucine,Peptide,Dipeptide,0.2061475874600071,0.20180963201777444,0.20139185933898462,0.20246233273011643,0.21350531101140546,0.20774113570236186,0.20655973262776262,0.19669407621327628,0.37500012329031535,0.11910994764397906,1.2026890427220511,0.34740525781062426,0.0,69.06842094240832,0.11910320120189528,1.2068567664255123,0.35963059231929706,0.0
glutamine-leucine,Peptide,Dipeptide,0.18930240963467268,0.18341991828190155,0.18856908625391855,0.182596637198769,0.17847002153138566,0.183485934683057,0.19616511790693122,0.19119683109512273,0.37500012329031535,0.20026178010471204,1.1208373414034263,0.37411306499199737,0.0,68.37628795811516,0.20025553115810832,1.1360369036666425,0.3461766759990388,0.0
glutarate (C5-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.0012767515086666685,0.04792214033051078,-0.01401907522395044,0.05172286210167173,0.03555992565162429,0.009092443817554093,0.011347097299186822,0.05934585739217817,0.37500012329031535,0.5458115183246073,1.8014718134643468,0.338598745839395,1.0,0.0,0.5458055651861268,1.794084265675944,0.3411040140232484,1.0
glutaroyl carnitine,Amino acid,Lysine Metabolism,0.07249274471893538,0.05279822597122548,0.07828116084792444,0.05860987855741628,0.07903961430777193,0.07527488318103025,0.0809580633228814,0.10872124715579733,0.37500012329031535,0.3795811518324608,2.113053340679186,0.23690489763372857,0.0,50.5781287958115,0.37957163218922146,2.114103252428436,0.23844384530712923,0.0
"glutathione, oxidized (GSSG)",Amino acid,Glutathione Metabolism,0.00468313499156508,-0.00722021344971356,-0.01083775861661435,-0.008491038178895877,-0.014549441742993273,-0.02578897588284249,-0.0023581383343143254,0.0037729808272063225,0.37500012329031535,0.7198952879581152,5.277571282893647,0.17856476101313684,1.0,0.0,0.7198877717426199,5.606714437169875,0.17198767217144498,1.0
"glutathione, reduced (GSH)",Amino acid,Glutathione Metabolism,0.14302943254017886,0.17803368890754256,0.14950345366252635,0.1787494254699789,0.16975910692444554,0.11985307696857356,0.130926982022076,0.1674007701084051,0.37500012329031535,0.9031413612565445,3.2414029096460744,0.2775165773178591,1.0,0.0,0.903135714010555,3.4395906950987793,0.25204984244117573,1.0
glycerate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.06630624862527881,0.07920342997476462,0.09203495186877934,0.08616115457345078,0.09403333150122821,0.10020691518537843,0.09819309102352844,0.1406345148327167,0.37500012329031535,0.7683246073298429,5.8402458074597785,0.0993663348174028,1.0,0.0,0.7683231249277708,7.416859848611343,0.12643167849406264,1.0
glycerol,Lipid,Glycerolipid Metabolism,0.026204502520929394,0.03962927396027416,0.04516704003709763,0.040360063999316846,0.047394797549215086,0.015001765936212533,0.01950705115509417,0.0668465296040273,0.37500012329031535,0.612565445026178,0.8610770970106822,0.4359377794124689,1.0,0.0,0.61256083310862,0.8682053420046786,0.4141430695172586,1.0
glycerol 2-phosphate,Xenobiotics,Chemical,0.02716545966731368,0.04046457773674712,0.05706248377530248,0.040290649853735566,0.038646995900742075,0.030184978416901025,0.03732696373208031,0.042819522343779504,0.37500012329031535,0.4397905759162304,7.932452687704115,0.0911650623538021,0.0,72.69894031413611,0.4397858160946107,8.245325572784006,0.08457833817886778,0.0
glycerol 3-phosphate (G3P),Lipid,Glycerolipid Metabolism,0.09982977591246492,0.0530995273073375,0.05450698253306766,0.05239994369712722,0.05425567013638784,0.06858692349734201,0.11100610614992862,0.052250800295524445,0.37500012329031535,0.8167539267015707,5.082033636176063,0.13074151979709406,1.0,0.0,0.8167520577320646,5.094442892538043,0.12149802851111341,1.0
glycerophosphoethanolamine,Lipid,Glycerolipid Metabolism,0.0077801955485521275,0.042454494103527717,0.012358900441630025,0.04330827973517362,0.03997882992602614,0.041066822317665695,0.02430252441076817,0.015139180024622,0.37500012329031535,0.5562827225130891,5.969120031637603,0.14871015964142859,1.0,0.0,0.5562746382115387,6.572088325645889,0.15016568977634526,1.0
glycerophosphoglycerol,Lipid,Glycerolipid Metabolism,-0.07244601248809696,-0.06440058730246856,-0.029879291625205605,-0.06182609498864652,-0.05695429255417742,-0.08856512536182533,-0.07670241475416702,-0.028022536789345905,0.37500012329031535,0.23167539267015708,0.11136602727498016,0.8144739671692369,0.0,60.989322513089,0.23167302284371508,0.11179197011862128,0.8061537460105623,0.0
glycerophosphoinositol,,,-0.07818262089487994,-0.07265619641575584,-0.04845036757003044,-0.07167001617575063,-0.07921047969803874,-0.07723724481946996,-0.08612836842188476,-0.05541193267124884,0.37500012329031535,0.23167539267015708,0.13202102131861615,0.8102935972930452,0.0,67.78751832460729,0.23167302284371508,0.13219162731995834,0.8029804500589611,0.0
glycerophosphorylcholine (GPC),Lipid,Glycerolipid Metabolism,0.0036293486100319955,0.010310922128055166,-0.013146899318086509,0.01383035119219933,0.00529960702806346,0.01055476962543361,0.007270988625872634,0.048475253388013374,0.37500012329031535,0.7198952879581152,6.3556292902781735,0.14083872948310616,1.0,0.0,0.7198877717426199,6.225611762194198,0.11857654830851694,1.0
glycerophosphoserine,,,-0.07696102714367854,-0.07972996121580153,-0.06847450961695582,-0.08056362247566455,-0.08167984619947442,-0.082909195495905,-0.08707870177527355,-0.06974426287611372,0.37500012329031535,0.23167539267015708,0.10558732584464683,0.8182506959862323,0.0,53.480326701570704,0.23167302284371508,0.10575548365364555,0.8090099379566862,0.0
glycine,Amino acid,"Glycine, Serine and Threonine Metabolism",0.03858568178313254,0.09944755867565283,0.04442947343872057,0.0994406067890388,0.08315322493735192,0.05329339504093037,0.08819123460043937,0.07522262798763206,0.37500012329031535,0.8167539267015707,2.5431941103956497,0.27029371275881997,1.0,0.0,0.8167520577320646,2.5989895245652885,0.2579409191684888,1.0
glycochenodeoxycholate,Lipid,Bile Acid Metabolism,0.02477489622347226,0.04541447979432519,0.08633599592091352,0.04363985402148496,0.05300302640184993,0.05399752377225057,0.06434991914193053,0.09012542086321677,0.37500012329031535,0.6348167539267016,0.8581491198350839,0.5903162908503066,1.0,0.0,0.6348177253874699,0.8584823969050466,0.6157458489279085,1.0
glycochenodeoxycholate 3-sulfate,Lipid,Primary Bile Acid Metabolism,-0.032898324764001514,-0.012667779496248439,-0.010204427904165054,-0.00847921430628706,-0.018327577535179263,-0.030260283990145156,-0.025513694687745694,-0.006935617164013227,0.37500012329031535,0.06806282722513088,0.07944595560796482,0.5838793897164679,0.0,73.12300732984292,0.06806117338880542,0.07986801530394926,0.5796529327331215,0.0
glycocholate,Lipid,Bile Acid Metabolism,0.05427492862597199,0.05098451851169611,0.06509212724098758,0.049450841100291035,0.05031338979367641,0.05827618209702142,0.050165176085695165,0.08778778628466001,0.37500012329031535,0.5183246073298429,0.8543735497293753,0.5436276793800081,1.0,0.0,0.5183186306611708,0.8549399511143995,0.5890367122291077,1.0
glycocholenate sulfate,,,0.10181571655200995,0.08073520319511722,0.11104578779642112,0.08096213370471018,0.08330828590160547,0.10189972509472153,0.10376709915925067,0.11638492656283357,0.37500012329031535,0.3782722513089005,0.7204316020221428,0.5622399528802158,0.0,55.44282408376965,0.378268294875252,0.7209367533428162,0.5932660100223693,0.0
glycodeoxycholate,Lipid,Secondary Bile Acid Metabolism,0.05244068726828032,0.06051238337403925,0.07835821951479958,0.06358035048341598,0.061919128962621514,0.06590748112849218,0.06254817844146685,0.12565926633329577,0.37500012329031535,0.6112565445026179,0.8269157066852426,0.5767638258236705,1.0,0.0,0.6112574957946505,0.8273117918214835,0.6044802183087015,1.0
glycodeoxycholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,-0.030360894425086663,-0.013587343638909262,0.005099597228787497,-0.008654074858111326,-0.014239161482236773,-0.04238837891865167,-0.03609923758727312,-0.007816897851921304,0.37500012329031535,0.06806282722513088,0.10762294358982896,0.5833875676719539,0.0,63.00536335078536,0.06806117338880542,0.10860889753643305,0.5786465704215832,0.0
glycolate (hydroxyacetate),Xenobiotics,Chemical,-0.05128554916131047,-0.04905540980377683,-0.04780910887974608,-0.059534304475865836,-0.03706206935083475,-0.05694191390962143,-0.04716880151244654,-0.04505366037451125,0.37500012329031535,0.2787958115183246,0.25969430456154274,0.7108208543094928,1.0,0.0,0.27880247056255375,0.26068194427960745,0.6939010245660722,1.0
glycolithocholate sulfate,,,0.0456238437687747,0.037343126830967056,0.06246779117686817,0.03839271389405968,0.03710332485101015,0.04787099824544683,0.06261024717644675,0.0704808842821143,0.37500012329031535,0.44371727748691103,0.7788575579075321,0.5192616073709735,0.0,67.25099162303667,0.44371637325526153,0.7793522375884384,0.559051398659067,0.0
"glycosyl ceramide (d18:1/20:0, d16:1/22:0)",,,-0.037956912935465215,-0.00957997286641595,0.002693419034419827,-0.008957416381114568,-0.0027872442313307175,-0.03484776234115006,-0.03330022015760676,-0.010778248107057454,0.37500012329031535,0.1950261780104712,0.1446665419072749,0.8054673451370844,0.0,59.91813612565448,0.19502035260731665,0.14451067089030198,0.7994225889538686,0.0
"glycosyl ceramide (d18:1/23:1, d17:1/24:1)",,,-0.016879424972114504,-0.015251672084456786,-0.0024409604528637897,-0.01438262575573716,-0.007431763554421556,-0.02796164886045357,-0.027318359483689422,-0.007629894433035037,0.37500012329031535,0.12696335078534032,0.07690020918604898,0.6333975549089488,0.0,59.935657591623055,0.12695917921851127,0.0765938471453295,0.6128334105854741,0.0
"glycosyl ceramide (d18:2/24:1, d18:1/24:2)",,,-0.08169417129626805,-0.07639569045605529,-0.06622147678551321,-0.07563522894966786,-0.06096606572350492,-0.08213972402825162,-0.09027709119750289,-0.05065527738829076,0.37500012329031535,0.23167539267015708,0.11007286659403942,0.8190908311127527,0.0,49.54779581151832,0.23167302284371508,0.11007242262408125,0.8085838003509805,0.0
glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH)),,,-0.07555320799341812,-0.06868004724515331,-0.04285469589291833,-0.06490068859903735,-0.04703724768196267,-0.08035113175660472,-0.08129033335074504,-0.04205974312047796,0.37500012329031535,0.16361256544502617,0.16343384963469404,0.6809717907622003,0.0,63.138336125654455,0.16361184945490967,0.16855228026353808,0.6766163118229319,0.0
glycosyl-N-arachidoyl-sphingosine (d18:1/20:0),,,-0.12734436617008946,-0.13742811624648785,-0.1559464073116388,-0.13736177674272676,-0.1498605834951829,-0.13536658866270596,-0.1292399847443295,-0.15576541626877025,0.37500012329031535,0.03664921465968586,0.05820350901610227,0.6987856106810878,0.0,74.80266910994769,0.03665267023639842,0.060454725956918476,0.7088065365508589,0.0
glycosyl-N-behenoyl-sphingadienine (d18:2/22:0),,,-0.10649123726130467,-0.07965830146490502,-0.09853033851603758,-0.07908907690316014,-0.10782744992273569,-0.10411576529982475,-0.11350820917628114,-0.0948442374236759,0.37500012329031535,0.10471204188481675,0.1399054669015244,0.6210017790399531,0.0,55.500640837696345,0.10471384362520386,0.14332323888846596,0.6333300909498335,0.0
glycosyl-N-nervonoyl-sphingosine (d18:1/24:1),,,-0.013925449161012887,-0.0083107343845533,-0.02551779662359214,-0.005826233025011734,-0.008211668945246562,-0.019848688979532,-0.02577371834661212,-0.025376159981605667,0.37500012329031535,0.12696335078534032,0.08883294619834792,0.6262673450444682,0.0,55.2313434554974,0.12695917921851127,0.0965890413712875,0.61022299416101,0.0
glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Hexosylceramides (HCER),-0.08522010243676476,-0.07385776526949679,-0.054384151241936136,-0.0712268315760295,-0.05170620801741154,-0.09124409397721671,-0.08576322551849956,-0.06105463901589914,0.37500012329031535,0.23167539267015708,0.0932744194694256,0.8151060296919905,0.0,56.1908942408377,0.23167302284371508,0.09338901559783613,0.8061696787361302,0.0
glycosyl-N-stearoyl-sphinganine (d18:0/18:0),,,-0.11851679270380083,-0.10308692660604095,-0.14019913885546564,-0.10162902526622726,-0.14079484329077105,-0.12397902815003725,-0.13258621209687263,-0.1427853861611221,0.37500012329031535,0.03926701570680628,0.13736469108796853,0.46666571358464903,0.0,74.93508272251313,0.03926319709285155,0.1354090238563602,0.4931197863276571,0.0
glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,Hexosylceramides (HCER),-0.09900711716451648,-0.06153120000839124,-0.05459348588142944,-0.06038365843019269,-0.05204707390254034,-0.08148969979503726,-0.08817804071217131,-0.05018790496257778,0.37500012329031535,0.23167539267015708,0.11640778343785793,0.8119141064230581,0.0,48.33497591623035,0.23167302284371508,0.11653036776835178,0.8040288570646231,0.0
glycoursodeoxycholate,Lipid,Bile Acid Metabolism,0.06839425438168523,0.06272973172232009,0.08802216151640889,0.06260511566544284,0.0756387538888212,0.06952897408934221,0.06626813494329936,0.08085675975968465,0.37500012329031535,0.28664921465968585,0.5497572888005313,0.6137164548294594,1.0,0.0,0.28664689189362713,0.548750775626002,0.6445485808095576,1.0
glycylglycine,Peptide,Dipeptide,-0.1762296651604528,-0.17922543444099032,-0.16321256761875855,-0.17899341355972415,-0.16725328126028913,-0.19352649584529236,-0.18511915174033822,-0.17764635231884404,0.37500012329031535,0.3691099476439791,2.993220806985147,0.15041831011088033,0.0,51.78340314136125,0.36911154769700943,2.7159340692728917,0.16686754741665433,0.0
glycylisoleucine,Peptide,Dipeptide,0.026406902682303793,0.05066865775771257,0.033315809467693996,0.05290011762250435,0.04520743371321783,0.022277801319519265,0.016709826448216995,0.029986045755989312,0.37500012329031535,0.36910994764397903,1.0627808849416787,0.3759135065932967,0.0,59.782602094240886,0.3691025591638096,1.0678199400847186,0.30385047522775316,0.0
glycylleucine,Peptide,Dipeptide,-0.027404641657757498,0.006800132366844287,0.00890915273017485,0.006934919382545866,-0.020194988484587645,-0.03539321402450661,-0.03149801956864361,-0.001461879867513351,0.37500012329031535,0.5837696335078534,2.8726882322072114,0.15495821924177017,1.0,0.0,0.5837628568126662,2.7892682436171534,0.1505148643698693,1.0
glycyllysine,Peptide,Dipeptide,-0.053583392110228535,-0.05210128062060742,-0.031685857089181584,-0.04691104081569692,-0.04652486601925377,-0.03853666843243895,-0.04812941148758329,-0.039448983741822284,0.37500012329031535,0.12303664921465969,0.08299512529611522,0.7753689947536956,0.0,72.88080523560208,0.12304017874340305,0.08409370389671134,0.7816259808706866,0.0
glycylmethionine,Peptide,Dipeptide,-0.12308978391635779,-0.12086429893368249,-0.14966397876712015,-0.12616859493635957,-0.15202530477484147,-0.12674190631884177,-0.10667866478873009,-0.1293795374927387,0.37500012329031535,0.041884816753926704,0.045170735004633894,0.4784184611088203,0.0,77.50963979057593,0.04188784878719006,0.04863813952106751,0.4931459440883248,0.0
glycylphenylalanine,Peptide,Dipeptide,-0.10092081786667705,-0.1116622827534387,-0.08614211676195266,-0.10917506673688263,-0.10719062618440402,-0.10236822598243772,-0.10091777151694604,-0.0956326673427013,0.37500012329031535,0.14659685863874344,0.2331753068738625,0.7853561907862048,1.0,0.0,0.1466004083362225,0.2339444681714169,0.7947739082826063,1.0
glycylproline,Peptide,Dipeptide,0.02894632180882898,0.0343991464775716,0.04086211317265966,0.03617026254488279,0.0553768001425893,0.04038906528463563,0.036622095039473536,0.04405973361993055,0.37500012329031535,0.4397905759162304,4.744455654393441,0.12895345286251814,1.0,0.0,0.4397858160946107,5.508485431468749,0.12267914946841496,1.0
glycylthreonine,Peptide,Dipeptide,-0.047714557802596015,-0.053151822829392396,-0.040463576437529944,-0.05470403022708855,-0.04995404135336506,-0.04079334455773546,-0.04217881111284364,-0.05760172621037865,0.37500012329031535,0.12303664921465969,0.06641631591872557,0.7726163151839582,0.0,71.36837486910996,0.12304017874340305,0.06720733697196866,0.7788047220619863,0.0
glycyltryptophan,Peptide,Dipeptide,-0.12049959781326686,-0.1283609852088375,-0.1176568505042309,-0.12450092428939144,-0.14254323470726943,-0.12597721137603582,-0.1197733856354211,-0.12658604674487328,0.37500012329031535,0.041884816753926704,0.07433044476625643,0.4766492065041993,0.0,77.71112984293194,0.04188784878719006,0.0747643769805934,0.49163458143144423,0.0
glycyltyrosine,Peptide,Dipeptide,0.11860320448268981,0.14463455490460703,0.14682492266536196,0.13941438946317197,0.1369998346966551,0.12393267590190063,0.13108981718038304,0.12925276078098966,0.37500012329031535,0.24214659685863876,1.3209030825136936,0.29291416227879885,0.0,62.42992251308899,0.24214337994529836,1.3375269905746308,0.27504300235599927,0.0
glycylvaline,Peptide,Dipeptide,-0.15432869193558368,-0.14242055787261793,-0.14234514100484044,-0.14342680561400165,-0.13035721337371342,-0.1767572985195072,-0.16991402302057793,-0.1263338197155549,0.37500012329031535,0.36649214659685864,0.36153054844814875,0.4438708717477082,0.0,60.57040314136127,0.3664984526882135,0.3640049313721503,0.44049392135319093,0.0
guaiacol sulfate,Xenobiotics,Benzoate Metabolism,-0.027536430226851025,-0.024473332817644494,0.016122750538052753,-0.02322325856149383,0.0013735074468946976,-0.03558434003321751,-0.031954541194213336,0.00406462053169367,0.37500012329031535,0.1950261780104712,0.0975926029863753,0.8207440739293559,0.0,69.0362544502618,0.19502035260731665,0.0972159350446637,0.8181900844628833,0.0
guanidinoacetate,Amino Acid,Creatine Metabolism,-0.027028000663631518,0.0006804065775617073,0.04071916026467057,-0.0025552955298165252,0.006561653092466282,-0.048695211497389104,-0.026667751686154647,0.03759948743146422,0.37500012329031535,0.6217277486910995,0.7552263999295319,0.5311440842710276,1.0,0.0,0.6217278528962339,0.7552774536468426,0.5592948400852047,1.0
guanidinosuccinate,Amino Acid,Guanidino and Acetamido Metabolism,0.12175908038575874,0.12053861929035736,0.155274286849261,0.12071482465979531,0.1427174699990942,0.13584017259960435,0.13678427736300383,0.1533841362407575,0.37500012329031535,0.3102094240837696,0.5932250590973327,0.5839701504190137,0.0,58.958183246073276,0.3102071214864466,0.5953829418128359,0.6092790371477693,0.0
guanine,Nucleotide,"Purine Metabolism, Guanine containing",0.1001844365786514,0.17159731978922665,0.15912014917337788,0.17487398792063702,0.20080327467121323,0.1492824572315763,0.14669763380209366,0.13475630608213596,0.37500012329031535,0.8678010471204188,8.729319008953944,0.09042719627204622,1.0,0.0,0.8677979377736688,8.625981413504004,0.1005832789136936,1.0
guanosine,Nucleotide,"Purine Metabolism, Guanine containing",-0.031977240685141996,-0.01761356545004619,-0.0014844921764437201,-0.014580574143581342,0.017005321060500053,0.025017249236384265,0.0007796360772260743,0.0005648826278105654,0.37500012329031535,0.7198952879581152,3.773275500387539,0.14974797070119467,1.0,0.0,0.7198877717426199,4.068306778267904,0.13823430802257858,1.0
guanosine 3'-monophosphate (3'-GMP),Nucleotide,"Purine Metabolism, Guanine containing",0.08632167185786023,0.07598363234504917,0.07320583882109205,0.07617750953551287,0.08127154450264475,0.07069856236777175,0.0697653520871395,0.08550548183497486,0.37500012329031535,0.3691099476439791,8.723051132468234,0.1327368809650133,0.0,71.06376230366493,0.36910512731615236,14.439804987486411,0.11085060673294896,0.0
guanosine 5'- diphosphate (GDP),,,-0.09947091315467159,-0.09026863727866213,-0.07665568648722827,-0.08874478061627439,-0.08287914118349608,-0.10034312272497077,-0.10294595498237939,-0.06487331609032042,0.37500012329031535,0.11649214659685864,0.8730142539746732,0.5237572921635211,0.0,71.75689424083768,0.11649010619309937,0.8722208814494182,0.5220573400841627,0.0
guanosine 5'- monophosphate (5'-GMP),Nucleotide,"Purine Metabolism, Guanine containing",-0.010449571418644159,0.0077096140471798556,0.016227438117948547,0.006357077933566165,0.04257053014520678,-0.015045055689360954,-0.024119064682290085,0.01972950577618704,0.37500012329031535,0.6047120418848168,17.55053027006364,0.08186547155164853,1.0,0.0,0.6047035710158327,26.399950520515542,0.10285154766732985,1.0
guanosine 5'-diphospho-fucose,Nucleotide,"Purine Metabolism, Guanine containing",0.24265496347569843,0.24035724115847218,0.24875650514575634,0.24126862644156363,0.2520163979952932,0.23011524325700458,0.23951702847527787,0.2564292783007028,0.37500012329031535,0.45157068062827227,0.7915037144134309,0.5430918206628573,0.0,65.05641570680625,0.45156464681484904,0.7949977172379622,0.5381579204784454,0.0
"guanosine-2',3'-cyclic monophosphate",Nucleotide,"Purine Metabolism, Guanine containing",0.03279491016429356,0.02210477854785115,0.029389105468384406,0.014567111568713428,0.022587378846716962,0.02766399680578666,0.021345854328852713,0.02159933515847253,0.37500012329031535,0.08115183246073299,0.026670958487526673,0.8470936225669379,0.0,60.177198952879564,0.081152329956213,0.02706479718096667,0.8474288054371665,0.0
guanosine 5'-triphosphate (GTP),,,-0.11046117540148621,-0.09378523820777822,-0.08260393511637877,-0.09195661519988525,-0.08899144873432803,-0.09615366132852841,-0.11243812458033348,-0.08334290467378463,0.37500012329031535,0.11649214659685864,0.9417918033046844,0.5223782103824266,0.0,62.32599790575918,0.11649010619309937,0.938657762084207,0.5206480225563994,0.0
gulonate,,,-0.06979435059831972,-0.08566330510905285,-0.060552074940841694,-0.08653966232636302,-0.05517784878620486,-0.1020812225315499,-0.0970881965556487,-0.05199345833467441,0.37500012329031535,0.23167539267015708,0.108723261456052,0.8271000962871717,0.0,65.55107539267014,0.23167302284371508,0.10931777303643338,0.8153726978578807,0.0
